НвАЭС2  АРМ ПЗ (10CWH10)
Имя пользователя: PLS, Имя протокола: cfdi_nvate_diskret 
Создано: 04.08.2016 09:36:33, Выборка: 04.08.16 09:00:00 - 04.08.16 09:10:00
Время	KKS	Знач	Ед.изм	Дост	Описание	
04.08.16 03:00:45,885	12LBA10AA042_F2#0	НЕТ		повт.нд	Местное управление|БЫСТРОЕ ЗАКРЫТ. БЗОК	
04.08.16 03:00:45,885	12LBA10AA042_F2#1	НЕТ		повт.нд	Неисправность цепей конечных выключателей|БЫСТРОЕ ЗАКРЫТ. БЗОК	
04.08.16 03:00:45,885	12LBA10AA042_F2#2	НЕТ		повт.нд	Неисправность цепей моментных муфт|БЫСТРОЕ ЗАКРЫТ. БЗОК	
04.08.16 03:00:45,885	12LBA10AA042_F2#3	НЕТ		повт.нд	Превышен момент в направлении ЗАКРЫТЬ|БЫСТРОЕ ЗАКРЫТ. БЗОК	
04.08.16 03:00:45,885	12LBA10AA042_F2#4	НЕТ		повт.нд	Превышен момент в направлении ОТКРЫТЬ|БЫСТРОЕ ЗАКРЫТ. БЗОК	
04.08.16 03:00:45,885	12LBA10AA042_OU	Нет команд  пл		повт.нет	БЫСТРОЕ ЗАКРЫТ. БЗОК	
04.08.16 03:00:45,885	12LBA10AA042_XE11	0		повт.дост	Открыть арматуру 12LBA10AA042 (12CLB22)	
04.08.16 03:00:45,885	12LBA10AA042_XE12	1		повт.дост	Закрыть арматуру 12LBA10AA042 (12CLB22)	
04.08.16 03:00:45,885	12LBA10AA042_XE21	0		повт.дост	Открыть арматуру 12LBA10AA042 (12CLB24)	
04.08.16 03:00:45,885	12LBA10AA042_XE22	1		повт.дост	Закрыть арматуру 12LBA10AA042 (12CLB24)	
04.08.16 03:00:45,885	12LBA10AA042_Z0#0	ДА		повт.нд	Положение ЗАКРЫТО|БЫСТРОЕ ЗАКРЫТ. БЗОК	
04.08.16 03:00:45,885	12LBA10AA042_Z0#1	НЕТ		повт.нд	Положение ОТКРЫТО|БЫСТРОЕ ЗАКРЫТ. БЗОК	
04.08.16 03:00:45,885	12LBA10AA042_Z0#6	НЕТ		повт.нд	Недостоверное состояние исполнительного механизма|БЫСТРОЕ ЗАКРЫТ. БЗОК	
04.08.16 03:00:45,885	12LBA10AA042_Z0#7	НЕТ		повт.нд	Недостоверное состояние исполнительного механизма|БЫСТРОЕ ЗАКРЫТ. БЗОК	
04.08.16 03:00:45,885	12LBA10AA052_B0#0	НЕТ		повт.нд	Дистанционная команда ЗАКРЫТЬ|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA052_B0#1	НЕТ		повт.нд	Дистанционная команда ОТКРЫТЬ|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA052_F0#5	НЕТ		повт.дост	Обобщенный сигнал неисправности управления|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA052_F1#0	НЕТ		повт.нд	Превышение контрольного времени в направлении ЗАКРЫТЬ|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA052_F1#1	НЕТ		повт.нд	Превышение контрольного времени в направлении ОТКРЫТЬ|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA052_F1#2	НЕТ		повт.нд	Несоответствие состояния: вместо ОТКРЫТО–ЗАКРЫТО|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA052_F1#3	НЕТ		повт.нд	Несоответствие состояния: вместо ЗАКРЫТО–ОТКРЫТО|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA052_F1#4	НЕТ		повт.нд	Неисправность схемы управления|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA052_F1#5	НЕТ		повт.нд	Тестовый режим|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA052_F1#6	НЕТ		повт.нд	Снижение напряжения силового питания|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA052_F1#7	НЕТ		повт.нд	Неисправность цепей командных выходов|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA052_F1#8	НЕТ		повт.нд	Сигнал отказа БААУ|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA052_F1#9	НЕТ		повт.нд	Сигнал неисправности канала A между УСБ и ФМ|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA052_F1#10	НЕТ		повт.нд	Сигнал неисправности канала B между УСБ и ФМ|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA052_F2#0	НЕТ		повт.нд	Местное управление|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA052_F2#1	НЕТ		повт.нд	Неисправность цепей конечных выключателей|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA052_F2#2	НЕТ		повт.нд	Неисправность цепей моментных муфт|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA052_F2#3	НЕТ		повт.нд	Превышен момент в направлении ЗАКРЫТЬ|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA052_F2#4	НЕТ		повт.нд	Превышен момент в направлении ОТКРЫТЬ|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA052_OU	ЗАКРЫТЬ		повт.дост	ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA052_XE11	1		повт.дост	Открыть арматуру 12LBA10AA052 (12CLB22)	
04.08.16 03:00:45,885	12LBA10AA052_XE12	0		повт.дост	Закрыть арматуру 12LBA10AA052 (12CLB22)	
04.08.16 03:00:45,885	12LBA10AA052_XE21	1		повт.дост	Открыть арматуру 12LBA10AA052 (12CLB24)	
04.08.16 03:00:45,885	12LBA10AA052_XE22	0		повт.дост	Закрыть арматуру 12LBA10AA052 (12CLB24)	
04.08.16 03:00:45,885	12LBA10AA052_Z0#0	НЕТ		повт.дост	Положение ЗАКРЫТО|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA052_Z0#1	ДА		повт.дост	Положение ОТКРЫТО|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA052_Z0#6	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA052_Z0#7	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA054_B0#0	НЕТ		повт.нд	Дистанционная команда ЗАКРЫТЬ|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA054_B0#1	НЕТ		повт.нд	Дистанционная команда ОТКРЫТЬ|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA054_F0#5	НЕТ		повт.дост	Обобщенный сигнал неисправности управления|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA054_F1#0	НЕТ		повт.нд	Превышение контрольного времени в направлении ЗАКРЫТЬ|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA054_F1#1	НЕТ		повт.нд	Превышение контрольного времени в направлении ОТКРЫТЬ|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA054_F1#2	НЕТ		повт.нд	Несоответствие состояния: вместо ОТКРЫТО–ЗАКРЫТО|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA054_F1#3	НЕТ		повт.нд	Несоответствие состояния: вместо ЗАКРЫТО–ОТКРЫТО|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA054_F1#4	НЕТ		повт.нд	Неисправность схемы управления|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA054_F1#5	НЕТ		повт.нд	Тестовый режим|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA054_F1#6	НЕТ		повт.нд	Снижение напряжения силового питания|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA054_F1#7	НЕТ		повт.нд	Неисправность цепей командных выходов|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA054_F1#8	НЕТ		повт.нд	Сигнал отказа БААУ|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA054_F1#9	НЕТ		повт.нд	Сигнал неисправности канала A между УСБ и ФМ|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA054_F1#10	НЕТ		повт.нд	Сигнал неисправности канала B между УСБ и ФМ|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA054_F2#0	НЕТ		повт.нд	Местное управление|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA054_F2#1	НЕТ		повт.нд	Неисправность цепей конечных выключателей|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA054_F2#2	НЕТ		повт.нд	Неисправность цепей моментных муфт|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA054_F2#3	НЕТ		повт.нд	Превышен момент в направлении ЗАКРЫТЬ|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA054_F2#4	НЕТ		повт.нд	Превышен момент в направлении ОТКРЫТЬ|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA054_OU	ЗАКРЫТЬ		повт.дост	ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA054_XE11	1		повт.дост	Открыть арматуру 12LBA10AA054 (12CLB22)	
04.08.16 03:00:45,885	12LBA10AA054_XE12	0		повт.дост	Закрыть арматуру 12LBA10AA054 (12CLB22)	
04.08.16 03:00:45,885	12LBA10AA054_XE21	1		повт.дост	Открыть арматуру 12LBA10AA054 (12CLB24)	
04.08.16 03:00:45,885	12LBA10AA054_XE22	0		повт.дост	Закрыть арматуру 12LBA10AA054 (12CLB24)	
04.08.16 03:00:45,885	12LBA10AA054_Z0#0	НЕТ		повт.дост	Положение ЗАКРЫТО|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA054_Z0#1	ДА		повт.дост	Положение ОТКРЫТО|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA054_Z0#6	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA054_Z0#7	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|ПАР ОТ БЗОК В АТМ-РУ	
04.08.16 03:00:45,885	12LBA10AA092_B0#0	НЕТ		повт.нд	Дистанционная команда ОТКЛЮЧИТЬ|ЭК В ИУ ИПУ ПГ	
04.08.16 03:00:45,885	12LBA10AA092_B0#1	НЕТ		повт.нд	Дистанционная команда ВКЛЮЧИТЬ|ЭК В ИУ ИПУ ПГ	
04.08.16 03:00:45,885	12LBA10AA092_F0#5	НЕТ		повт.нд	Обобщенный сигнал неисправности управления|ЭК В ИУ ИПУ ПГ	
04.08.16 03:00:45,885	12LBA10AA092_F1#0	НЕТ		повт.нд	Превышение контрольного времени в направлении ОТКЛЮЧИТЬ|ЭК В ИУ ИПУ ПГ	
04.08.16 03:00:45,885	12LBA10AA092_F1#1	НЕТ		повт.нд	Превышение контрольного времени в направлении ВКЛЮЧИТЬ|ЭК В ИУ ИПУ ПГ	
04.08.16 03:00:45,885	12LBA10AA092_F1#2	НЕТ		повт.нд	Несоответствие состояния: вместо ВКЛЮЧЕНО–ОТКЛЮЧЕНО|ЭК В ИУ ИПУ ПГ	
04.08.16 03:00:45,885	12LBA10AA092_F1#3	НЕТ		повт.нд	Несоответствие состояния: вместо ОТКЛЮЧЕНО–ВКЛЮЧЕНО|ЭК В ИУ ИПУ ПГ	
04.08.16 03:00:45,885	12LBA10AA092_F1#4	НЕТ		повт.нд	Неисправность схемы управления|ЭК В ИУ ИПУ ПГ	
04.08.16 03:00:45,885	12LBA10AA092_F1#5	НЕТ		повт.нд	Тестовый режим|ЭК В ИУ ИПУ ПГ	
04.08.16 03:00:45,885	12LBA10AA092_F1#6	НЕТ		повт.нд	Снижение напряжения силового питания|ЭК В ИУ ИПУ ПГ	
04.08.16 03:00:45,885	12LBA10AA092_F1#7	НЕТ		повт.нд	Неисправность цепей командных выходов|ЭК В ИУ ИПУ ПГ	
04.08.16 03:00:45,885	12LBA10AA092_F1#8	НЕТ		повт.нд	Сигнал отказа БААУ|ЭК В ИУ ИПУ ПГ	
04.08.16 03:00:45,885	12LBA10AA092_F1#9	НЕТ		повт.нд	Сигнал неисправности канала A между УСБ и ФМ|ЭК В ИУ ИПУ ПГ	
04.08.16 03:00:45,885	12LBA10AA092_F1#10	НЕТ		повт.нд	Сигнал неисправности канала B между УСБ и ФМ|ЭК В ИУ ИПУ ПГ	
04.08.16 03:00:45,885	12LBA10AA092_F2#0	НЕТ		повт.нд	Местное управление|ЭК В ИУ ИПУ ПГ	
04.08.16 03:00:45,885	12LBA10AA092_F2#1	НЕТ		повт.нд	Неисправность цепей концевых выключателей|ЭК В ИУ ИПУ ПГ	
04.08.16 03:00:45,885	12LBA10AA092_OU	Нет команд  пл		повт.нет	ЭК В ИУ ИПУ ПГ	
04.08.16 03:00:45,885	12LBA10AA092_XE11	0		повт.дост	Открыть арматуру 12LBA10AA092 (12CLB22)	
04.08.16 03:00:45,885	12LBA10AA092_XE12	1		повт.дост	Закрыть арматуру 12LBA10AA092 (12CLB22)	
04.08.16 03:00:45,885	12LBA10AA092_XE21	0		повт.дост	Открыть арматуру 12LBA10AA092 (12CLB24)	
04.08.16 03:00:45,885	12LBA10AA092_XE22	1		повт.дост	Закрыть арматуру 12LBA10AA092 (12CLB24)	
04.08.16 03:00:45,885	12LBA10AA092_Z0#0	ДА		повт.нд	Состояние ОТКЛЮЧЕНО|ЭК В ИУ ИПУ ПГ	
04.08.16 03:00:45,885	12LBA10AA092_Z0#1	НЕТ		повт.нд	Состояние ВКЛЮЧЕНО|ЭК В ИУ ИПУ ПГ	
04.08.16 03:00:45,885	12LBA10AA092_Z0#6	НЕТ		повт.нд	Недостоверное состояние исполнительного механизма|ЭК В ИУ ИПУ ПГ	
04.08.16 03:00:45,885	12LBA10AA092_Z0#7	НЕТ		повт.нд	Недостоверное состояние исполнительного механизма|ЭК В ИУ ИПУ ПГ	
04.08.16 03:00:45,885	12LBA10AA094_B0#0	НЕТ		повт.нд	Дистанционная команда ЗАКРЫТЬ|ПУ В СОСТАВЕ ИУ	
04.08.16 03:00:45,885	12LBA10AA094_B0#1	НЕТ		повт.нд	Дистанционная команда ОТКРЫТЬ|ПУ В СОСТАВЕ ИУ	
04.08.16 03:00:45,885	12LBA10AA094_F0#5	НЕТ		повт.дост	Обобщенный сигнал неисправности управления|ПУ В СОСТАВЕ ИУ	
04.08.16 03:00:45,885	12LBA10AA094_F1#0	НЕТ		повт.дост	Превышение контрольного времени в направлении ЗАКРЫТЬ|ПУ В СОСТАВЕ ИУ	
04.08.16 03:00:45,885	12LBA10AA094_F1#1	НЕТ		повт.дост	Превышение контрольного времени в направлении ОТКРЫТЬ|ПУ В СОСТАВЕ ИУ	
04.08.16 03:00:45,885	12LBA10AA094_F1#2	НЕТ		повт.дост	Несоответствие состояния: вместо ОТКРЫТО–ЗАКРЫТО|ПУ В СОСТАВЕ ИУ	
04.08.16 03:00:45,885	12LBA10AA094_F1#3	НЕТ		повт.дост	Несоответствие состояния: вместо ЗАКРЫТО–ОТКРЫТО|ПУ В СОСТАВЕ ИУ	
04.08.16 03:00:45,885	12LBA10AA094_F1#4	НЕТ		повт.дост	Неисправность схемы управления|ПУ В СОСТАВЕ ИУ	
04.08.16 03:00:45,885	12LBA10AA094_F1#5	НЕТ		повт.дост	Тестовый режим|ПУ В СОСТАВЕ ИУ	
04.08.16 03:00:45,885	12LBA10AA094_F1#6	НЕТ		повт.дост	Снижение напряжения силового питания|ПУ В СОСТАВЕ ИУ	
04.08.16 03:00:45,885	12LBA10AA094_F1#7	НЕТ		повт.дост	Неисправность цепей командных выходов|ПУ В СОСТАВЕ ИУ	
04.08.16 03:00:45,885	12LBA10AA094_F1#8	НЕТ		повт.дост	Сигнал отказа БААУ|ПУ В СОСТАВЕ ИУ	
04.08.16 03:00:45,885	12LBA10AA094_F1#9	НЕТ		повт.дост	Сигнал неисправности канала A между УСБ и ФМ|ПУ В СОСТАВЕ ИУ	
04.08.16 03:00:45,885	12LBA10AA094_F1#10	НЕТ		повт.дост	Сигнал неисправности канала B между УСБ и ФМ|ПУ В СОСТАВЕ ИУ	
04.08.16 03:00:45,885	12LBA10AA094_F2#0	НЕТ		повт.дост	Местное управление|ПУ В СОСТАВЕ ИУ	
04.08.16 03:00:45,885	12LBA10AA094_F2#1	НЕТ		повт.дост	Неисправность цепей конечных выключателей|ПУ В СОСТАВЕ ИУ	
04.08.16 03:00:45,885	12LBA10AA094_F2#2	НЕТ		повт.дост	Неисправность цепей моментных муфт|ПУ В СОСТАВЕ ИУ	
04.08.16 03:00:45,885	12LBA10AA094_F2#3	НЕТ		повт.дост	Превышен момент в направлении ЗАКРЫТЬ|ПУ В СОСТАВЕ ИУ	
04.08.16 03:00:45,885	12LBA10AA094_F2#4	НЕТ		повт.дост	Превышен момент в направлении ОТКРЫТЬ|ПУ В СОСТАВЕ ИУ	
